"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
10,225,0.2798744
10,240,0.2749453
10,255,0.2700195
10,270,0.265263
10,285,0.2607653
10,300,0.256564
10,315,0.2526643
10,330,0.2490521
10,345,0.2457039
10,360,0.2425923
10,375,0.2396901
10,390,0.2369719
10,405,0.234415
10,420,0.2319998
10,435,0.2297093
10,450,0.2275293
10,465,0.2254479
10,480,0.223455
10,495,0.2215422
10,510,0.2197025
10,525,0.2179297
10,540,0.2162188
10,555,0.2145656
10,570,0.2129661
10,585,0.2114173
10,600,0.2099161
10,615,0.2084601
10,630,0.207047
10,645,0.2056747
10,660,0.2043414
10,675,0.2030453
10,690,0.201785
10,705,0.2005588
10,720,0.1993654
10,735,0.1982034
10,750,0.1970716
10,765,0.1959688
10,780,0.1948938
10,795,0.1938455
10,810,0.1928228
10,825,0.1918246
10,840,0.19085
10,855,0.189898
10,870,0.1889675
10,885,0.1880576
10,900,0.1871676
10,915,0.1862963
10,930,0.185443
10,945,0.1846069
10,960,0.183787
10,975,0.1829827
10,990,0.1821931
10,1005,0.1814174
10,1020,0.180655
10,1035,0.179905
10,1050,0.1791668
10,1065,0.1784398
10,1080,0.1777231
10,1095,0.1770163
10,1110,0.1763186
10,1125,0.1756294
10,1140,0.1749482
10,1155,0.1742744
10,1170,0.1736075
10,1185,0.1729468
10,1200,0.172292
10,1215,0.1716424
10,1230,0.1709976
10,1245,0.1703572
10,1260,0.1697206
10,1275,0.1690875
10,1290,0.1684575
10,1305,0.1678301
10,1320,0.1672049
10,1335,0.1665816
10,1350,0.1659599
10,1365,0.1653394
10,1380,0.1647197
10,1395,0.1641006
10,1410,0.1634818
10,1425,0.162863
10,1440,0.1622439
11,0,0
11,3,7.130387E-07
11,6,2.841306E-05
11,9,0.0001845493
11,12,0.0006363453
11,15,0.001583628
11,18,0.003223971
11,21,0.005724795
11,24,0.009205732
11,27,0.01373119
11,30,0.01931078
11,33,0.02590517
11,36,0.03343497
11,39,0.04179088
11,42,0.05084362
11,45,0.06045278
11,48,0.07047448
11,51,0.08076738
11,54,0.09119733
11,57,0.1016406
11,60,0.1119861
11,63,0.1221365
11,66,0.1320087
11,69,0.1415336
11,72,0.1506559
11,75,0.1593328
11,78,0.1675331
11,81,0.1752363
11,84,0.1824309
11,87,0.1891136
11,90,0.1952879
11,93,0.200963
11,96,0.2061528
11,99,0.210875
11,102,0.2151502
11,105,0.219001
11,108,0.2224518
11,111,0.2255276
11,114,0.2282541
11,117,0.2306568
11,120,0.2327612
11,135,0.2396428
11,150,0.2423507
11,165,0.2428613
11,180,0.2424524
11,195,0.2418698
11,210,0.2415023
11,225,0.2415206
11,240,0.2419727
11,255,0.2428438
11,270,0.2440915
11,285,0.2456644
11,300,0.2475122
11,315,0.2495895
11,330,0.2518578
11,345,0.2542849
11,360,0.2568444
11,375,0.2595148
11,390,0.2622789
11,405,0.2651226
11,420,0.2680345
11,435,0.271005
11,450,0.2740265
11,465,0.2770925
11,480,0.2801975
11,495,0.2833368
11,510,0.2865063
11,525,0.2897026
11,540,0.2929224
11,555,0.2961631
11,570,0.2994219
11,585,0.3026966
11,600,0.305985
11,615,0.3092851
11,630,0.312595
11,645,0.315913
11,660,0.3192373
11,675,0.3225663
11,690,0.3258984
11,705,0.3292321
11,720,0.332566
11,735,0.3358986
11,750,0.3392286
11,765,0.3425546
11,780,0.3458753
11,795,0.3491895
11,810,0.3524958
11,825,0.3557932
11,840,0.3590803
11,855,0.362356
11,870,0.3656192
11,885,0.3688687
11,900,0.3721035
11,915,0.3753226
11,930,0.3785247
11,945,0.381709
11,960,0.3848744
11,975,0.38802
11,990,0.3911448
11,1005,0.394248
11,1020,0.3973285
11,1035,0.4003856
11,1050,0.4034184
11,1065,0.406426
11,1080,0.4094077
11,1095,0.4123627
11,1110,0.4152902
11,1125,0.4181895
11,1140,0.4210599
11,1155,0.4239008
11,1170,0.4267114
11,1185,0.4294912
11,1200,0.4322395
11,1215,0.4349558
11,1230,0.4376395
11,1245,0.44029
11,1260,0.4429069
11,1275,0.4454897
11,1290,0.4480378
11,1305,0.4505509
11,1320,0.4530285
11,1335,0.4554703
11,1350,0.4578758
11,1365,0.4602447
11,1380,0.4625767
11,1395,0.4648714
11,1410,0.4671285
11,1425,0.4693479
11,1440,0.4715292
12,0,0
12,3,1.350015E-07
12,6,6.025859E-06
12,9,4.036933E-05
12,12,0.0001409725
12,15,0.0003549636
12,18,0.0007331801
12,21,0.001325407
12,24,0.002176977
12,27,0.003326553
12,30,0.004804825
12,33,0.006633844
12,36,0.00882688
12,39,0.01138866
12,42,0.01431593
12,45,0.01759825
12,48,0.02121892
12,51,0.025156
12,54,0.02938336
12,57,0.03387173
12,60,0.03858962
12,63,0.04350424
12,66,0.04858227
12,69,0.05379051
12,72,0.05909643
12,75,0.06446867
12,78,0.06987733
12,81,0.07529426
12,84,0.08069331
12,87,0.08605036
12,90,0.09134344
12,93,0.09655277
12,96,0.1016607
12,99,0.1066518
12,102,0.1115124
12,105,0.1162312
12,108,0.1207985
12,111,0.1252062
12,114,0.1294482
12,117,0.1335198
12,120,0.1374174
12,135,0.1542612
12,150,0.1668491
12,165,0.1756761
12,180,0.1814113
12,195,0.1847491
12,210,0.1863246
12,225,0.1866755
12,240,0.1862303
12,255,0.1853131
12,270,0.1841572
12,285,0.1829222
12,300,0.181711
12,315,0.1805852
12,330,0.1795779
12,345,0.1787026
12,360,0.177961
12,375,0.1773476
12,390,0.1768529
12,405,0.1764657
12,420,0.1761746
12,435,0.1759683
12,450,0.1758367
12,465,0.1757703
12,480,0.175761
12,495,0.1758015
12,510,0.1758857
12,525,0.176008
12,540,0.1761639
12,555,0.1763493
12,570,0.176561
12,585,0.1767959
12,600,0.1770515
12,615,0.1773257
12,630,0.1776164
12,645,0.1779221
12,660,0.1782412
12,675,0.1785725
12,690,0.1789148
12,705,0.1792669
12,720,0.179628
12,735,0.1799972
12,750,0.1803735
12,765,0.1807563
12,780,0.1811447
12,795,0.1815382
12,810,0.1819359
12,825,0.1823374
12,840,0.1827419
12,855,0.1831489
12,870,0.1835577
12,885,0.183968
12,900,0.184379
12,915,0.1847903
12,930,0.1852013
12,945,0.1856116
12,960,0.1860206
12,975,0.1864278
12,990,0.1868329
12,1005,0.1872353
12,1020,0.1876346
12,1035,0.1880304
12,1050,0.1884222
12,1065,0.1888096
12,1080,0.1891922
12,1095,0.1895697
12,1110,0.1899415
12,1125,0.1903075
12,1140,0.1906672
12,1155,0.1910202
12,1170,0.1913662
12,1185,0.191705
12,1200,0.1920361
12,1215,0.1923593
12,1230,0.1926744
12,1245,0.1929809
12,1260,0.1932786
12,1275,0.1935674
12,1290,0.1938468
12,1305,0.1941168
12,1320,0.194377
12,1335,0.1946273
12,1350,0.1948674
12,1365,0.1950971
12,1380,0.1953163
12,1395,0.1955248
12,1410,0.1957224
12,1425,0.1959089
12,1440,0.1960843
13,0,0
13,3,1.621294E-06
13,6,6.482691E-05
13,9,0.0004183405
13,12,0.001425978
13,15,0.003521899
13,18,0.007153911
13,21,0.01273472
13,24,0.02060775
13,27,0.03102816
13,30,0.04415624
13,33,0.06005983
13,36,0.07872227
13,39,0.1000532
13,42,0.1239011
13,45,0.1500655
13,48,0.1783093
13,51,0.20837
13,54,0.2399691
13,57,0.2728217
13,60,0.3066428
13,63,0.3411542
13,66,0.3760889
13,69,0.411195
13,72,0.4462386
13,75,0.4810057
13,78,0.5153031
13,81,0.5489591
13,84,0.5818236
13,87,0.6137676
13,90,0.6446822
13,93,0.6744778
13,96,0.7030829
13,99,0.7304429
13,102,0.7565181
13,105,0.7812831
13,108,0.8047248
13,111,0.8268412
13,114,0.84764
13,117,0.8671376
13,120,0.8853573
13,135,0.9584848
13,150,1.005654
13,165,1.032814
13,180,1.045527
13,195,1.048402
13,210,1.044963
13,225,1.037756
13,240,1.028533
13,255,1.01845
13,270,1.008237
13,285,0.9983335
13,300,0.9889857
13,315,0.9803171
13,330,0.9723725
13,345,0.9651478
13,360,0.9586097
13,375,0.9527082
13,390,0.9473851
13,405,0.9425798
13,420,0.9382328
13,435,0.9342883
13,450,0.9306951
13,465,0.9274076
13,480,0.9243856
13,495,0.9215943
13,510,0.9190037
13,525,0.9165881
13,540,0.9143258
13,555,0.9121982
13,570,0.9101896
13,585,0.9082866
13,600,0.9064779
13,615,0.9047538
13,630,0.903106
13,645,0.9015273
13,660,0.9000114
13,675,0.8985529
13,690,0.8971471
13,705,0.8957896
13,720,0.8944768
13,735,0.893205
13,750,0.8919713
13,765,0.8907728
13,780,0.8896067
13,795,0.8884708
13,810,0.8873625
13,825,0.8862799
13,840,0.8852208
13,855,0.8841833
13,870,0.8831655
13,885,0.8821655
13,900,0.8811818
13,915,0.8802125
13,930,0.8792561
13,945,0.8783112
13,960,0.877376
13,975,0.8764492
13,990,0.8755293
13,1005,0.874615
13,1020,0.8737049
13,1035,0.8727977
13,1050,0.8718922
13,1065,0.870987
13,1080,0.8700811
13,1095,0.8691732
13,1110,0.8682622
13,1125,0.8673471
13,1140,0.8664267
13,1155,0.8655001
13,1170,0.8645661
13,1185,0.863624
13,1200,0.8626726
13,1215,0.8617113
13,1230,0.8607389
13,1245,0.8597548
13,1260,0.8587581
13,1275,0.8577481
13,1290,0.8567239
13,1305,0.8556849
13,1320,0.8546305
13,1335,0.8535599
13,1350,0.8524724
13,1365,0.8513676
13,1380,0.8502448
13,1395,0.8491035
13,1410,0.8479432
13,1425,0.8467634
13,1440,0.8455637
14,0,0
14,3,1.205246E-07
14,6,4.977279E-06
14,9,3.314058E-05
14,12,0.0001148782
14,15,0.0002862139
14,18,0.0005848838
14,21,0.00104754
14,24,0.001707835
14,27,0.002595234
14,30,0.003734413
14,33,0.005145089
14,36,0.006842157
14,39,0.008836009
14,42,0.01113296
14,45,0.01373572
14,48,0.0166438
14,51,0.01985401
14,54,0.0233608
14,57,0.02715669
14,60,0.03123251
14,63,0.03557776
14,66,0.04018082
14,69,0.04502916
14,72,0.05010958
14,75,0.05540833
14,78,0.06091129
14,81,0.0666041
14,84,0.07247224
14,87,0.07850121
14,90,0.08467653
14,93,0.0909839
14,96,0.09740923
14,99,0.1039387
14,102,0.1105588
14,105,0.1172564
14,108,0.1240188
14,111,0.1308338
14,114,0.1376895
14,117,0.1445747
14,120,0.1514786
14,135,0.1859352
14,150,0.2195297
14,165,0.2514667
14,180,0.2812116
14,195,0.3084423
14,210,0.3330013
14,225,0.3548547
14,240,0.3740585
14,255,0.3907311
14,270,0.4050315
14,285,0.4171431
14,300,0.427261
14,315,0.4355825
14,330,0.4423004
14,345,0.4475986
14,360,0.4516491
14,375,0.4546099
14,390,0.4566251
14,405,0.4578242
14,420,0.4583229
14,435,0.4582237
14,450,0.457617
14,465,0.4565823
14,480,0.4551888
14,495,0.4534972
14,510,0.4515598
14,525,0.4494221
14,540,0.4471233
14,555,0.4446972
14,570,0.4421726
14,585,0.4395741
14,600,0.4369226
14,615,0.4342357
14,630,0.4315281
14,645,0.4288121
14,660,0.4260978
14,675,0.4233934
14,690,0.4207055
14,705,0.4180396
14,720,0.4153996
14,735,0.412789
14,750,0.4102101
14,765,0.4076646
14,780,0.4051538
14,795,0.4026784
14,810,0.400239
14,825,0.3978356
14,840,0.3954681
14,855,0.3931362
14,870,0.3908397
14,885,0.3885778
14,900,0.3863501
14,915,0.3841559
14,930,0.3819945
14,945,0.3798651
14,960,0.377767
14,975,0.3756995
14,990,0.3736618
14,1005,0.371653
14,1020,0.3696725
14,1035,0.3677195
14,1050,0.3657932
14,1065,0.363893
14,1080,0.362018
14,1095,0.3601676
14,1110,0.358341
14,1125,0.3565376
14,1140,0.3547567
14,1155,0.3529976
14,1170,0.3512597
14,1185,0.3495423
14,1200,0.3478447
14,1215,0.3461665
14,1230,0.3445069
14,1245,0.3428653
14,1260,0.3412412
14,1275,0.3396341
14,1290,0.3380432
14,1305,0.3364682
14,1320,0.3349084
14,1335,0.3333633
14,1350,0.3318325
14,1365,0.3303153
14,1380,0.3288114
14,1395,0.3273202
14,1410,0.3258412
14,1425,0.324374
14,1440,0.3229181
15,0,0
15,3,2.855768E-07
15,6,1.220725E-05
15,9,8.044591E-05
15,12,0.000279407
15,15,0.0007014219
15,18,0.001444204
15,21,0.002600226
15,24,0.004249069
15,27,0.006452519
15,30,0.009251916
15,33,0.0126674
15,36,0.01669872
15,39,0.02132709
15,42,0.02651778
15,45,0.0322231
15,48,0.03838552
15,51,0.04494061
15,54,0.05181982
15,57,0.05895286
15,60,0.0662697
15,63,0.07370228
15,66,0.08118577
15,69,0.08865952
15,72,0.09606784
15,75,0.1033604
15,78,0.1104924
15,81,0.1174247
15,84,0.1241241
15,87,0.1305624
15,90,0.1367169
15,93,0.1425698
15,96,0.1481077
15,99,0.1533214
15,102,0.1582057
15,105,0.1627585
15,108,0.1669807
15,111,0.1708761
15,114,0.1744506
15,117,0.1777119
15,120,0.1806694
15,135,0.1913068
15,150,0.1962422
15,165,0.1971469
15,180,0.1954804
15,195,0.1923736
15,210,0.1886268
15,225,0.184756
15,240,0.181061
15,255,0.1776914
15,270,0.1747013
15,285,0.1720899
15,300,0.1698276
15,315,0.1678736
15,330,0.1661848
15,345,0.1647208
15,360,0.1634457
15,375,0.1623293
15,390,0.1613462
15,405,0.1604756
15,420,0.1597006
15,435,0.1590073
15,450,0.1583846
15,465,0.1578234
15,480,0.1573162
15,495,0.156857
15,510,0.1564407
15,525,0.156063
15,540,0.1557204
15,555,0.1554098
15,570,0.1551287
15,585,0.1548747
15,600,0.1546458
15,615,0.1544402
15,630,0.1542563
15,645,0.1540924
15,660,0.1539474
15,675,0.1538198
15,690,0.1537084
15,705,0.1536121
15,720,0.1535297
15,735,0.1534603
15,750,0.1534028
15,765,0.1533562
15,780,0.1533196
15,795,0.1532921
15,810,0.1532727
15,825,0.1532607
15,840,0.1532552
15,855,0.1532553
15,870,0.1532604
15,885,0.1532696
15,900,0.1532822
15,915,0.1532975
15,930,0.1533148
15,945,0.1533333
15,960,0.1533525
15,975,0.1533717
15,990,0.1533903
15,1005,0.1534076
15,1020,0.1534232
15,1035,0.1534364
15,1050,0.1534467
15,1065,0.1534537
15,1080,0.1534567
15,1095,0.1534554
15,1110,0.1534492
15,1125,0.1534378
15,1140,0.1534206
15,1155,0.1533974
15,1170,0.1533677
15,1185,0.1533311
15,1200,0.1532873
15,1215,0.1532359
15,1230,0.1531767
15,1245,0.1531094
15,1260,0.1530336
15,1275,0.1529491
15,1290,0.1528557
15,1305,0.1527531
15,1320,0.1526411
15,1335,0.1525195
15,1350,0.1523882
15,1365,0.1522468
15,1380,0.1520953
15,1395,0.1519336
15,1410,0.1517615
15,1425,0.1515788
15,1440,0.1513856
16,0,0
16,3,4.475023E-07
16,6,1.663876E-05
16,9,0.0001079168
16,12,0.0003804376
16,15,0.0009740408
16,18,0.002040609
16,21,0.003722098
16,24,0.006132817
16,27,0.009348086
16,30,0.01339965
16,33,0.01827692
16,36,0.02393247
16,39,0.03029001
16,42,0.03725278
16,45,0.04471176
16,48,0.05255274
16,51,0.06066201
16,54,0.06893071
16,57,0.07725786
16,60,0.08555239
16,63,0.09373422
16,66,0.1017346
16,69,0.1094963
16,72,0.1169727
16,75,0.1241273
16,78,0.130933
16,81,0.1373709
16,84,0.143429
16,87,0.149102
16,90,0.1543893
16,93,0.1592946
16,96,0.1638253
16,99,0.1679917
16,102,0.1718064
16,105,0.1752838
16,108,0.1784396
16,111,0.1812902
16,114,0.1838527
16,117,0.1861443
16,120,0.1881824
16,135,0.1951536
16,150,0.1981438
16,165,0.1986995
16,180,0.1979187
16,195,0.1965027
16,210,0.1948534
16,225,0.1931729
16,240,0.1915421
16,255,0.1899911
16,270,0.1885291
16,285,0.1871568
16,300,0.1858715
16,315,0.1846693
16,330,0.1835464
16,345,0.1824983
16,360,0.181521
16,375,0.1806103
16,390,0.179762
16,405,0.1789722
16,420,0.1782372
16,435,0.1775533
16,450,0.1769171
16,465,0.1763256
16,480,0.1757759
16,495,0.1752652
16,510,0.1747912
16,525,0.1743514
16,540,0.1739438
16,555,0.1735666
16,570,0.1732178
16,585,0.1728959
16,600,0.1725992
16,615,0.1723263
16,630,0.1720758
16,645,0.1718465
16,660,0.1716371
16,675,0.1714465
16,690,0.1712735
16,705,0.171117
16,720,0.170976
16,735,0.1708496
16,750,0.1707367
16,765,0.1706364
16,780,0.1705478
16,795,0.17047
16,810,0.1704022
16,825,0.1703434
16,840,0.1702929
16,855,0.1702499
16,870,0.1702135
16,885,0.170183
16,900,0.1701577
16,915,0.1701367
16,930,0.1701195
16,945,0.1701053
16,960,0.1700934
16,975,0.1700832
16,990,0.1700739
16,1005,0.1700651
16,1020,0.170056
16,1035,0.1700461
16,1050,0.1700349
16,1065,0.1700217
16,1080,0.170006
16,1095,0.1699873
16,1110,0.1699651
16,1125,0.169939
16,1140,0.1699084
16,1155,0.1698729
16,1170,0.169832
16,1185,0.1697855
16,1200,0.1697328
16,1215,0.1696735
16,1230,0.1696074
16,1245,0.1695341
16,1260,0.1694533
16,1275,0.1693645
16,1290,0.1692676
16,1305,0.1691623
16,1320,0.1690483
16,1335,0.1689253
16,1350,0.1687931
16,1365,0.1686515
16,1380,0.1685003
16,1395,0.1683393
16,1410,0.1681684
16,1425,0.1679873
16,1440,0.1677959
17,0,0
17,3,3.57356E-07
17,6,1.339421E-05
17,9,8.651106E-05
17,12,0.0003038005
17,15,0.0007755097
17,18,0.001620642
17,21,0.00294944
17,24,0.004849727
17,27,0.007378536
17,30,0.01055893
17,33,0.01438097
17,36,0.0188058
17,39,0.02377137
17,42,0.02919874
17,45,0.03499835
17,48,0.04107565
17,51,0.04733583
17,54,0.0536876
17,57,0.06004599
17,60,0.06633428
17,63,0.07248521
17,66,0.07844145
17,69,0.08415573
17,72,0.08959049
17,75,0.09471729
17,78,0.09951603
17,81,0.1039741
17,84,0.1080854
17,87,0.1118495
17,90,0.1152706
17,93,0.1183571
17,96,0.1211201
17,99,0.1235733
17,102,0.1257319
17,105,0.1276128
17,108,0.1292337
17,111,0.1306128
17,114,0.1317688
17,117,0.1327201
17,120,0.1334848
17,135,0.1351033
17,150,0.1343631
17,165,0.1325727
17,180,0.1304806
17,195,0.1284432
17,210,0.1265995
17,225,0.1249818
17,240,0.1235789
17,255,0.1223655
17,270,0.1213151
17,285,0.1204044
17,300,0.1196137
17,315,0.1189266
17,330,0.1183296
17,345,0.1178114
17,360,0.1173623
17,375,0.1169743
17,390,0.1166405
17,405,0.1163548
17,420,0.1161122
17,435,0.1159083
17,450,0.1157392
17,465,0.1156016
17,480,0.1154926
17,495,0.1154095
17,510,0.1153502
17,525,0.1153126
17,540,0.1152949
17,555,0.1152955
17,570,0.1153129
17,585,0.1153458
17,600,0.115393
17,615,0.1154532
17,630,0.1155255
17,645,0.1156088
17,660,0.1157022
17,675,0.1158047
17,690,0.1159156
17,705,0.116034
17,720,0.1161592
17,735,0.1162903
17,750,0.1164268
17,765,0.1165678
17,780,0.1167127
17,795,0.1168609
17,810,0.1170117
17,825,0.1171646
17,840,0.1173189
17,855,0.117474
17,870,0.1176295
17,885,0.1177847
17,900,0.1179391
17,915,0.1180924
17,930,0.1182438
17,945,0.118393
17,960,0.1185396
17,975,0.1186831
17,990,0.118823
17,1005,0.1189589
17,1020,0.1190905
17,1035,0.1192174
17,1050,0.1193392
17,1065,0.1194555
17,1080,0.119566
17,1095,0.1196705
17,1110,0.1197685
17,1125,0.1198598
17,1140,0.1199442
17,1155,0.1200213
17,1170,0.1200909
17,1185,0.1201527
17,1200,0.1202066
17,1215,0.1202523
17,1230,0.1202896
17,1245,0.1203184
17,1260,0.1203384
17,1275,0.1203495
17,1290,0.1203516
17,1305,0.1203444
17,1320,0.1203279
17,1335,0.120302
17,1350,0.1202665
17,1365,0.1202214
17,1380,0.1201666
17,1395,0.1201019
17,1410,0.1200274
17,1425,0.1199429
17,1440,0.1198485
18,0,0
18,3,2.521345E-07
18,6,1.09078E-05
18,9,7.427455E-05
18,12,0.000266305
18,15,0.0006891483
18,18,0.001459919
18,21,0.002697672
18,24,0.00451161
18,27,0.006992183
18,30,0.01020564
18,33,0.01419174
18,36,0.01896402
18,39,0.02451204
18,42,0.03080464
18,45,0.03779403
18,48,0.04541984
18,51,0.05361294
18,54,0.06229893
18,57,0.0714011
18,60,0.08084282
18,63,0.09054944
18,66,0.1004497
18,69,0.1104767
18,72,0.1205687
18,75,0.1306692
18,78,0.1407274
18,81,0.150698
18,84,0.160541
18,87,0.1702216
18,90,0.17971
18,93,0.1889808
18,96,0.1980127
18,99,0.2067883
18,102,0.2152939
18,105,0.2235186
18,108,0.2314544
18,111,0.2390959
18,114,0.2464398
18,117,0.253485
18,120,0.2602318
18,135,0.2895972
18,150,0.3122079
18,165,0.329015
18,180,0.3410504
18,195,0.349286
18,210,0.354574
18,225,0.3576305
18,240,0.3590411
18,255,0.3592748
18,270,0.3586993
18,285,0.3575965
18,300,0.3561772
18,315,0.3545935
18,330,0.3529519
18,345,0.3513233
18,360,0.3497527
18,375,0.3482662
18,390,0.3468767
18,405,0.345589
18,420,0.3444019
18,435,0.3433113
18,450,0.342311
18,465,0.3413943
18,480,0.3405539
18,495,0.3397831
18,510,0.3390754
18,525,0.3384249
18,540,0.337826
18,555,0.3372741
18,570,0.3367648
18,585,0.3362942
18,600,0.335859
18,615,0.3354561
18,630,0.335083
18,645,0.3347372
18,660,0.3344167
18,675,0.3341195
18,690,0.333844
18,705,0.3335886
18,720,0.3333519
18,735,0.3331327
18,750,0.3329299
18,765,0.3327422
18,780,0.3325687
18,795,0.3324084
18,810,0.3322605
18,825,0.3321239
18,840,0.3319981
18,855,0.331882
18,870,0.331775
18,885,0.3316764
18,900,0.3315853
18,915,0.3315012
18,930,0.3314233
18,945,0.331351
18,960,0.3312836
18,975,0.3312204
18,990,0.331161
18,1005,0.3311046
18,1020,0.3310508
18,1035,0.3309987
18,1050,0.3309481
18,1065,0.3308982
18,1080,0.3308485
18,1095,0.3307985
18,1110,0.3307478
18,1125,0.3306957
18,1140,0.3306417
18,1155,0.3305855
18,1170,0.3305266
18,1185,0.3304644
18,1200,0.3303986
18,1215,0.3303286
18,1230,0.3302542
18,1245,0.3301749
18,1260,0.3300902
18,1275,0.3299999
18,1290,0.3299035
18,1305,0.3298007
18,1320,0.3296912
18,1335,0.3295746
18,1350,0.3294506
18,1365,0.3293189
18,1380,0.3291792
18,1395,0.3290313
18,1410,0.3288748
18,1425,0.3287095
18,1440,0.3285351
19,0,0
19,3,2.989252E-07
19,6,1.374952E-05
19,9,9.34171E-05
19,12,0.000326653
19,15,0.0008202912
19,18,0.001688305
19,21,0.003040825
19,24,0.004975978
19,27,0.007574897
19,30,0.0108994
19,33,0.01499147
19,36,0.01987393
19,39,0.02555189
19,42,0.03201458
19,45,0.0392374
19,48,0.04718398
19,51,0.05580824
19,54,0.06505641
19,57,0.07486885
19,60,0.08518181
19,63,0.09592895
19,66,0.1070428
19,69,0.1184558
19,72,0.1301016
19,75,0.1419158
19,78,0.1538367
19,81,0.1658057
19,84,0.1777679
19,87,0.1896724
19,90,0.2014725
19,93,0.2131257
19,96,0.2245936
19,99,0.2358423
19,102,0.2468417
19,105,0.2575659
19,108,0.2679927
19,111,0.2781034
19,114,0.2878826
19,117,0.2973183
19,120,0.3064012
19,135,0.3463718
19,150,0.3773969
19,165,0.4002867
19,180,0.416265
19,195,0.4266573
19,210,0.432713
19,225,0.4355186
19,240,0.4359705
19,255,0.4347808
19,270,0.4324984
19,285,0.4295361
19,300,0.4261975
19,315,0.4227001
19,330,0.4191948
19,345,0.4157821
19,360,0.4125242
19,375,0.4094557
19,390,0.4065913
19,405,0.403932
19,420,0.4014701
19,435,0.3991928
19,450,0.3970844
19,465,0.3951285
19,480,0.393309
19,495,0.3916108
19,510,0.3900201
19,525,0.3885245
19,540,0.3871132
19,555,0.3857768
19,570,0.3845073
19,585,0.3832976
19,600,0.3821419
19,615,0.3810349
19,630,0.3799723
19,645,0.3789504
19,660,0.3779658
19,675,0.3770158
19,690,0.3760978
19,705,0.3752096
19,720,0.3743493
19,735,0.373515
19,750,0.3727053
19,765,0.3719185
19,780,0.3711534
19,795,0.3704087
19,810,0.3696833
19,825,0.3689759
19,840,0.3682856
19,855,0.3676113
19,870,0.3669521
19,885,0.366307
19,900,0.3656752
19,915,0.3650557
19,930,0.3644477
19,945,0.3638505
19,960,0.3632631
19,975,0.3626849
19,990,0.3621151
19,1005,0.3615529
